smiles, logK
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Ni+2], 2.57
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Cu+2], 3.66
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Ce+3], 4.02
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Al+3], 5.36
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[V+2], 4.43
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Pb+2], 3.77
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Lu+3], 4.21
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[La+3], 4.44
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Dy+3], 4.68
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Co+2], 2.53
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Ca+2], 2.19
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Mn+2], 2.28
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Ba+2], 2.15
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Gd+3], 4.85
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Pu+2], 4.31
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Fe+2], 2.44
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Sr+2], 2.13
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Pd+2], 5.25
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Be+2], 4.11
[H]C([H])(C(=O)[O-])C([H])([H])C(=O)[O-]->[Cd+2], 2.77
[H]C([H])([H])C([H])([H])C(=O)[O-]->[V+2], 2.52
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Zn+2], 1.51
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Pd+2], 4.93
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Er+3], 2.61
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Ce+3], 2.79
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Mg+2], 1.05
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Mn+2], 1.92
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Th+4], 5.16
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Tm+3], 2.58
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Y+3], 2.55
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Hg+2], 4.53
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Ba+2], 0.78
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Pr+3], 2.79
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Nd+3], 2.87
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Ho+3], 2.63
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Al+3], 2.66
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Sr+2], 0.98
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Sm+3], 2.89
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Cu+2], 2.47
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Be+2], 1.60
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Pb+2], 2.49
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Fe+3], 4.37
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Tb+3], 2.67
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Gd+3], 2.76
[H]C([H])([H])C([H])([H])C(=O)[O-]->[La+3], 2.55
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Lu+3], 2.67
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Ni+2], 1.46
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Yb+3], 2.60
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Co+2], 1.60
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Ca+2], 1.00
[H]C([H])([H])C([H])([H])C(=O)[O-]->[U+2], 3.37
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Cr+3], 5.60
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Eu+3], 2.90
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Dy+3], 2.60
[H]C([H])([H])C([H])([H])C(=O)[O-]->[Sc+3], 4.44
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Eu+3]<-[O-]C1=O, 5.46
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Co+2]<-[O-]C1=O, 2.80
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Tm+3]<-[O-]C1=O, 5.53
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Sm+3]<-[O-]C1=O, 5.39
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ni+2]<-[O-]C1=O, 2.85
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[U+2]<-[O-]C1=O, 6.83
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Gd+3]<-[O-]C1=O, 5.46
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Yb+3]<-[O-]C1=O, 5.56
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Mg+2]<-[O-]C1=O, 2.45
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ce+3]<-[O-]C1=O, 4.98
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Sr+2]<-[O-]C1=O, 2.23
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Pr+3]<-[O-]C1=O, 5.14
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Tb+3]<-[O-]C1=O, 5.55
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Dy+3]<-[O-]C1=O, 5.58
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Lu+3]<-[O-]C1=O, 5.52
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ca+2]<-[O-]C1=O, 2.42
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Y+3]<-[O-]C1=O, 5.44
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Nd+3]<-[O-]C1=O, 5.20
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Fe+3]<-[O-]C1=O, 9.08
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[La+3]<-[O-]C1=O, 4.84
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Zn+2]<-[O-]C1=O, 3.02
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cu+2]<-[O-]C1=O, 5.38
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ba+2]<-[O-]C1=O, 2.25
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ho+3]<-[O-]C1=O, 5.53
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cd+2]<-[O-]C1=O, 3.44
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Er+3]<-[O-]C1=O, 5.53
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Be+2]<-[O-]C1=O, 6.31
[H]c1c([H])c(C([H])([H])[H])n2->[Mn+2]<-N([H])([H])C([H])([H])c2c1[H], 1.95
[H]c1c([H])c(C([H])([H])[H])n2->[Ni+2]<-N([H])([H])C([H])([H])c2c1[H], 5.15
[H]c1c([H])c(C([H])([H])[H])n2->[Cd+2]<-N([H])([H])C([H])([H])c2c1[H], 4.35
[H]c1c([H])c(C([H])([H])[H])n2->[Cu+2]<-N([H])([H])C([H])([H])c2c1[H], 7.35
[H]c1c([H])c(C([H])([H])[H])n2->[Ag+]<-N([H])([H])C([H])([H])c2c1[H], 4.40
[H]c1c([H])c(C([H])([H])[H])n2->[Zn+2]<-N([H])([H])C([H])([H])c2c1[H], 4.00
[H]c1c([H])c(C([H])([H])[H])n2->[Co+2]<-N([H])([H])C([H])([H])c2c1[H], 3.82
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Zn+2]<-[O-]C2=O)C1([H])[H], 3.28
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Dy+3]<-[O-]C2=O)C1([H])[H], 5.64
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Yb+3]<-[O-]C2=O)C1([H])[H], 5.61
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Co+2]<-[O-]C2=O)C1([H])[H], 2.82
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Ho+3]<-[O-]C2=O)C1([H])[H], 5.60
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Tm+3]<-[O-]C2=O)C1([H])[H], 5.60
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Er+3]<-[O-]C2=O)C1([H])[H], 5.59
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Lu+3]<-[O-]C2=O)C1([H])[H], 5.57
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Fe+3]<-[O-]C2=O)C1([H])[H], 9.54
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Ni+2]<-[O-]C2=O)C1([H])[H], 2.98
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Gd+3]<-[O-]C2=O)C1([H])[H], 5.53
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Eu+3]<-[O-]C2=O)C1([H])[H], 5.52
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Cu+2]<-[O-]C2=O)C1([H])[H], 5.52
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Tb+3]<-[O-]C2=O)C1([H])[H], 5.61
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Ni+2]<-N1([H])[H], 5.93
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Fe+2]<-N1([H])[H], 4.00
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Y+3]<-N1([H])[H], 5.46
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Mg+2]<-N1([H])[H], 2.07
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Fe+3]<-N1([H])[H], 10.72
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[V+2]<-N1([H])[H], 7.37
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Pd+2]<-N1([H])[H], 10.26
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[U+2]<-N1([H])[H], 7.99
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Ga+3]<-N1([H])[H], 9.69
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Th+4]<-N1([H])[H], 9.65
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Cr+3]<-N1([H])[H], 9.42
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Cu+2]<-N1([H])[H], 8.56
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Be+2]<-N1([H])[H], 7.15
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Zn+2]<-N1([H])[H], 5.10
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Mn+2]<-N1([H])[H], 3.16
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[La+3]<-N1([H])[H], 4.40
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Al+3]<-N1([H])[H], 6.50
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Pb+2]<-N1([H])[H], 5.11
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Cd+2]<-N1([H])[H], 4.38
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[In+3]<-N1([H])[H], 8.65
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Ag+]<-N1([H])[H], 3.77
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C(=O)[O-]->[Co+2]<-N1([H])[H], 5.03
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Co+2], 1.56
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Er+3], 2.51
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Ho+3], 2.60
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Cu+2], 2.73
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Eu+3], 2.75
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Tb+3], 2.66
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Gd+3], 2.52
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Pb+2], 2.56
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Ni+2], 1.70
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Pr+3], 2.72
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[U+2], 3.46
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[In+3], 4.42
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Ce+3], 2.74
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Nd+3], 2.90
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Tm+3], 2.63
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Sm+3], 2.90
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Dy+3], 2.70
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[La+3], 2.58
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Lu+3], 2.64
[H]OC([H])([H])C([H])([H])C(=O)[O-]->[Yb+3], 2.66
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Ca+2], 0.76
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Sr+2], 0.53
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[V+2], 2.53
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Th+4], 5.12
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[U+2], 3.32
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Mg+2], 1.00
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Al+3], 2.50
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Cu+2], 2.39
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Pb+2], 2.75
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Hg+2], 4.18
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Ba+2], 0.74
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Zn+2], 1.55
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Ni+2], 1.69
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Nd+3], 2.71
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Pd+2], 4.99
[H]c1c([H])n2->[Be+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 7.12
[H]c1c([H])n2->[Co+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 5.25
[H]c1c([H])n2->[Ni+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 6.79
[H]c1c([H])n2->[Mn+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 3.07
[H]c1c([H])n2->[Ag+]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 4.86
[H]c1c([H])n2->[Cd+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 4.79
[H]c1c([H])n2->[Fe+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 5.80
[H]c1c([H])n2->[Cu+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 9.49
[H]c1c([H])n2->[Zn+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 5.38
[H]c1c([H])n2->[Mg+2]<-N([H])([H])C([H])([H])C([H])([H])c2n1[H], 5.15
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Co+2]<-N1([H])[H], 4.65
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[La+3]<-N1([H])[H], 4.94
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Be+2]<-N1([H])[H], 7.25
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Mn+2]<-N1([H])[H], 3.73
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Fe+3]<-N1([H])[H], 10.62
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Zn+2]<-N1([H])[H], 5.03
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Cd+2]<-N1([H])[H], 3.86
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[U+2]<-N1([H])[H], 6.93
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Cr+3]<-N1([H])[H], 5.34
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Ni+2]<-N1([H])[H], 5.81
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Fe+2]<-N1([H])[H], 3.98
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Cu+2]<-N1([H])[H], 8.57
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Y+3]<-N1([H])[H], 5.71
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Mn+2], 2.18
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Ni+2], 2.10
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Pb+2], 3.52
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Zn+2], 2.20
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Cu+2], 3.11
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Co+2], 2.40
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[Cd+2], 2.66
[H]C([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-]->[U+2], 4.96
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Mg+2]<-[O-]2)c1S(=O)(=O)[O-], 4.97
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Nd+3]<-[O-]2)c1S(=O)(=O)[O-], 6.30
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[U+2]<-[O-]2)c1S(=O)(=O)[O-], 9.42
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Co+2]<-[O-]2)c1S(=O)(=O)[O-], 9.07
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Be+2]<-[O-]2)c1S(=O)(=O)[O-], 5.46
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Cu+2]<-[O-]2)c1S(=O)(=O)[O-], 12.86
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Ga+3]<-[O-]2)c1S(=O)(=O)[O-], 13.31
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Zn+2]<-[O-]2)c1S(=O)(=O)[O-], 8.70
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Fe+2]<-[O-]2)c1S(=O)(=O)[O-], 8.76
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Cd+2]<-[O-]2)c1S(=O)(=O)[O-], 7.83
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Fe+3]<-[O-]2)c1S(=O)(=O)[O-], 12.74
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Mn+2]<-[O-]2)c1S(=O)(=O)[O-], 6.79
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Th+4]<-[O-]2)c1S(=O)(=O)[O-], 11.09
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Al+3]<-[O-]2)c1S(=O)(=O)[O-], 9.69
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Pb+2]<-[O-]2)c1S(=O)(=O)[O-], 8.60
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Sm+3]<-[O-]2)c1S(=O)(=O)[O-], 6.58
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Sr+2]<-[O-]2)c1S(=O)(=O)[O-], 2.75
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Pr+3]<-[O-]2)c1S(=O)(=O)[O-], 6.17
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Er+3]<-[O-]2)c1S(=O)(=O)[O-], 7.16
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[La+3]<-[O-]2)c1S(=O)(=O)[O-], 5.63
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Ni+2]<-[O-]2)c1S(=O)(=O)[O-], 10.06
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Gd+3]<-[O-]2)c1S(=O)(=O)[O-], 6.64
[H]c1c([H])c2c3c(c([H])c([H])c([H])n3->[Ca+2]<-[O-]2)c1S(=O)(=O)[O-], 3.52
